gene,png,n_tx
NIPBL-DT,NIPBL-DT.png,3
NIPSNAP1,NIPSNAP1.png,2
NIPSNAP2,NIPSNAP2.png,14
NIPSNAP3A,NIPSNAP3A.png,2
NIPSNAP3B,NIPSNAP3B.png,11
NIPSNAP3B_NIPSNAP3A,NIPSNAP3B_NIPSNAP3A.png,1
NISCH,NISCH.png,3
NIT1,NIT1.png,1
NIT2,NIT2.png,5
NKAPD1,NKAPD1.png,3
NKAPL,NKAPL.png,2
NKAPP1,NKAPP1.png,1
NKILA,NKILA.png,1
NKIRAS1,NKIRAS1.png,11
NKIRAS2,NKIRAS2.png,8
NKRF,NKRF.png,2
NKTR,NKTR.png,3
NKX2-5,NKX2-5.png,6
NKX3-1,NKX3-1.png,2
NLE1,NLE1.png,2
NLGN1,NLGN1.png,2
NLN,NLN.png,8
NLRC5,NLRC5.png,1
NLRP1,NLRP1.png,1
NLRX1,NLRX1.png,17
NMD3,NMD3.png,8
NME2,NME2.png,1
NME3,NME3.png,1
NME4,NME4.png,2
NME6,NME6.png,8
NME6_FCF1P2,NME6_FCF1P2.png,2
NME7,NME7.png,2
NMI,NMI.png,1
NMNAT1,NMNAT1.png,1
NMNAT3,NMNAT3.png,4
NMRAL1,NMRAL1.png,2
NMRK1,NMRK1.png,1
NMRK2,NMRK2.png,6
NMT1,NMT1.png,2
NMT2,NMT2.png,8
NMUR1,NMUR1.png,1
NNT,NNT.png,45
NNT-AS1,NNT-AS1.png,5
NNT-AS1_AMD1P3,NNT-AS1_AMD1P3.png,1
NOA1,NOA1.png,2
NOB1,NOB1.png,1
NOC2L,NOC2L.png,4
NOC2LP1,NOC2LP1.png,1
NOC3L,NOC3L.png,3
NOC4L,NOC4L.png,1
NOD1,NOD1.png,4
NOD2,NOD2.png,1
NOL10,NOL10.png,5
NOL11,NOL11.png,5
NOL3,NOL3.png,3
NOL6,NOL6.png,2
NOL7,NOL7.png,5
NOL8,NOL8.png,11
NOL9,NOL9.png,4
NOLC1,NOLC1.png,7
NOM1,NOM1.png,4
NOMO1,NOMO1.png,7
NOMO2,NOMO2.png,18
NOMO3,NOMO3.png,5
NONO,NONO.png,3
NOP10,NOP10.png,1
NOP14,NOP14.png,9
NOP14-AS1,NOP14-AS1.png,1
NOP16,NOP16.png,1
NOP2,NOP2.png,4
NOP53,NOP53.png,1
NOP56,NOP56.png,2
NOP58,NOP58.png,4
NOP9,NOP9.png,5
NOPCHAP1,NOPCHAP1.png,1
NORAD,NORAD.png,8
NOS1AP,NOS1AP.png,1
NOS1AP_C1orf226,NOS1AP_C1orf226.png,2
NOS3,NOS3.png,3
NOSIP,NOSIP.png,1
NOSTRIN,NOSTRIN.png,3
NOTCH1,NOTCH1.png,1
NOTCH2,NOTCH2.png,2
NOTCH2NLA,NOTCH2NLA.png,2
NOTCH2NLB,NOTCH2NLB.png,1
NOTCH2NLR,NOTCH2NLR.png,1
NOTCH4,NOTCH4.png,2
NOX4,NOX4.png,1
NOXA1,NOXA1.png,1
NPAS2,NPAS2.png,5
NPAT,NPAT.png,4
NPC1,NPC1.png,4
NPC2,NPC2.png,1
NPDC1,NPDC1.png,2
NPEPL1,NPEPL1.png,5
NPEPPS,NPEPPS.png,7
NPEPPSP1,NPEPPSP1.png,1
NPHP1,NPHP1.png,3
NPHP3,NPHP3.png,1
NPHP4,NPHP4.png,1
NPIPA9,NPIPA9.png,2
NPIPB5,NPIPB5.png,1
NPL,NPL.png,1
NPLOC4,NPLOC4.png,2
NPM1,NPM1.png,2
NPNT,NPNT.png,3
NPPA,NPPA.png,2
NPPB,NPPB.png,1
NPR1,NPR1.png,2
NPR2,NPR2.png,4
NPR3,NPR3.png,13
NPRL3,NPRL3.png,29
NPTN,NPTN.png,1
NPTN-IT1_NPTN,NPTN-IT1_NPTN.png,1
NPTX2,NPTX2.png,1
NPTXR,NPTXR.png,4
NPY1R,NPY1R.png,1
NPY6R,NPY6R.png,10
NQO1,NQO1.png,2
NQO2,NQO2.png,1
NR0B2,NR0B2.png,1
NR1D1,NR1D1.png,2
NR1D2,NR1D2.png,5
NR1H2,NR1H2.png,6
NR2C1,NR2C1.png,8
NR2C2,NR2C2.png,2
NR2F6,NR2F6.png,1
NR3C1,NR3C1.png,10
NR3C2,NR3C2.png,4
NR4A1,NR4A1.png,16
NR4A2,NR4A2.png,5
NR4A3,NR4A3.png,1
NRAP,NRAP.png,42
NRAS,NRAS.png,3
NRBF2,NRBF2.png,3
NRBP1,NRBP1.png,3
NRBP2,NRBP2.png,2
NRDC,NRDC.png,13
NRDE2,NRDE2.png,2
NREP,NREP.png,5
NRF1,NRF1.png,1
NRIP1,NRIP1.png,6
NRIP3,NRIP3.png,1
NRP1,NRP1.png,18
NRROS,NRROS.png,1
NRSN2,NRSN2.png,6
NRSN2-AS1,NRSN2-AS1.png,1
NRXN1,NRXN1.png,1
NSD1,NSD1.png,1
NSD2,NSD2.png,10
NSD3,NSD3.png,5
NSDHL,NSDHL.png,2
NSF,NSF.png,4
NSFL1C,NSFL1C.png,5
NSFP1,NSFP1.png,1
NSG1,NSG1.png,3
NSL1,NSL1.png,4
NSMAF,NSMAF.png,5
NSMCE1,NSMCE1.png,1
NSMCE2,NSMCE2.png,1
NSMCE3,NSMCE3.png,1
NSMCE4A,NSMCE4A.png,2
NSMF,NSMF.png,1
NSRP1,NSRP1.png,5
NSUN2,NSUN2.png,6
NSUN3,NSUN3.png,5
NSUN4,NSUN4.png,4
NSUN5,NSUN5.png,2
NSUN6,NSUN6.png,2
NSUN7,NSUN7.png,1
NT5C1A,NT5C1A.png,7
NT5C2,NT5C2.png,30
NT5C3A,NT5C3A.png,5
NT5C3B,NT5C3B.png,1
NT5DC1,NT5DC1.png,8
NT5DC2,NT5DC2.png,2
NT5E,NT5E.png,1
NT5M,NT5M.png,2
NTAQ1,NTAQ1.png,1
NTMT1,NTMT1.png,1
NTN1,NTN1.png,2
NTN4,NTN4.png,10
NTPCR,NTPCR.png,3
NTRK2,NTRK2.png,3
NTRK3,NTRK3.png,2
NUAK1,NUAK1.png,5
NUAK2,NUAK2.png,1
NUB1,NUB1.png,8
NUBP1,NUBP1.png,1
NUBP2,NUBP2.png,2
NUBPL,NUBPL.png,3
NUCB1,NUCB1.png,10
NUCB2,NUCB2.png,12
NUCKS1,NUCKS1.png,8
NUDC,NUDC.png,2
NUDCD1,NUDCD1.png,2
NUDCD2,NUDCD2.png,2
NUDCD3,NUDCD3.png,5
NUDT12,NUDT12.png,5
NUDT13,NUDT13.png,1
NUDT14,NUDT14.png,1
NUDT15,NUDT15.png,1
NUDT16,NUDT16.png,7
NUDT16L1,NUDT16L1.png,1
NUDT16L2P,NUDT16L2P.png,4
NUDT17,NUDT17.png,1
NUDT19,NUDT19.png,3
NUDT21,NUDT21.png,2
NUDT22,NUDT22.png,4
NUDT3,NUDT3.png,9
NUDT4,NUDT4.png,25
NUDT5,NUDT5.png,1
NUDT6,NUDT6.png,1
NUDT7,NUDT7.png,3
NUDT8,NUDT8.png,1
NUDT9,NUDT9.png,5
NUFIP1,NUFIP1.png,1
NUFIP2,NUFIP2.png,3
NUMA1,NUMA1.png,9
NUMB,NUMB.png,10
NUP107,NUP107.png,5
NUP133,NUP133.png,9
NUP153,NUP153.png,7
NUP155,NUP155.png,5
NUP160,NUP160.png,4
NUP188,NUP188.png,7
NUP205,NUP205.png,1
NUP210,NUP210.png,2
NUP214,NUP214.png,7
NUP35,NUP35.png,1
NUP37,NUP37.png,2
NUP42,NUP42.png,2
NUP43,NUP43.png,5
NUP50,NUP50.png,3
NUP54,NUP54.png,4
NUP58,NUP58.png,9
NUP62,NUP62.png,10
NUP62CL,NUP62CL.png,1
NUP85,NUP85.png,1
NUP88,NUP88.png,6
NUP93,NUP93.png,3
NUP98,NUP98.png,15
NUPR1,NUPR1.png,1
NUS1,NUS1.png,4
NUTF2,NUTF2.png,3
NUTM2A,NUTM2A.png,1
NUTM2A-AS1,NUTM2A-AS1.png,3
NUTM2B-AS1,NUTM2B-AS1.png,4
NUTM2D,NUTM2D.png,1
NVL,NVL.png,5
NXF1,NXF1.png,3
NXPE3,NXPE3.png,16
NXPH4,NXPH4.png,1
NXT1,NXT1.png,1
NXT2,NXT2.png,2
NYNRIN,NYNRIN.png,1
OAF,OAF.png,2
OARD1,OARD1.png,2
OAS1,OAS1.png,2
OAS2,OAS2.png,4
OAS3,OAS3.png,1
OAT,OAT.png,1
OAZ1,OAZ1.png,2
OAZ2,OAZ2.png,2
OBI1,OBI1.png,5
OBSCN,OBSCN.png,16
OBSL1,OBSL1.png,11
OCEL1,OCEL1.png,1
OCIAD1,OCIAD1.png,4
OCLN,OCLN.png,3
OCRL,OCRL.png,4
ODC1,ODC1.png,1
ODF2,ODF2.png,4
ODF2L,ODF2L.png,1
ODR4,ODR4.png,5
OFD1,OFD1.png,6
OGA,OGA.png,19
OGDH,OGDH.png,22
OGDHL,OGDHL.png,5
OGFOD1,OGFOD1.png,7
OGFOD2,OGFOD2.png,1
OGFOD3,OGFOD3.png,6
OGFR,OGFR.png,2
OGFRL1,OGFRL1.png,1
OGG1,OGG1.png,1
OGN,OGN.png,3
OGT,OGT.png,10
OIP5-AS1,OIP5-AS1.png,6
OLA1,OLA1.png,4
OLFM1,OLFM1.png,1
OLFML1,OLFML1.png,1
OLFML2A,OLFML2A.png,4
OLFML2B,OLFML2B.png,1
OLFML3,OLFML3.png,1
OLR1,OLR1.png,2
OMA1,OMA1.png,3
OMD,OMD.png,3
OPA1,OPA1.png,42
OPA3,OPA3.png,8
OPHN1,OPHN1.png,1
OPLAH,OPLAH.png,14
OPN3,OPN3.png,4
OPN4_LDB3,OPN4_LDB3.png,2
OPTN,OPTN.png,26
OR51E1,OR51E1.png,1
ORAI2,ORAI2.png,2
ORAI3,ORAI3.png,1
ORC2,ORC2.png,8
ORC3,ORC3.png,9
ORC4,ORC4.png,12
ORC5,ORC5.png,2
ORMDL1,ORMDL1.png,4
ORMDL3,ORMDL3.png,2
OS9,OS9.png,6
OSBP,OSBP.png,1
OSBPL10,OSBPL10.png,3
OSBPL11,OSBPL11.png,5
OSBPL11_Y_RNA,OSBPL11_Y_RNA.png,1
OSBPL1A,OSBPL1A.png,15
OSBPL2,OSBPL2.png,6
OSBPL3,OSBPL3.png,1
OSBPL5,OSBPL5.png,3
OSBPL6,OSBPL6.png,11
OSBPL7,OSBPL7.png,1
OSBPL8,OSBPL8.png,8
OSBPL9,OSBPL9.png,21
OSCP1,OSCP1.png,2
OSER1,OSER1.png,2
OSER1-DT,OSER1-DT.png,2
OSGEP,OSGEP.png,2
OSGEPL1,OSGEPL1.png,4
OSGIN1,OSGIN1.png,1
OSGIN1_MLYCD,OSGIN1_MLYCD.png,1
OSGIN2,OSGIN2.png,3
OSMR,OSMR.png,2
OSR1,OSR1.png,1
OST4,OST4.png,1
OSTC,OSTC.png,1
OSTF1,OSTF1.png,3
OSTM1,OSTM1.png,12
OSTN,OSTN.png,1
OTUB1,OTUB1.png,3
OTUB2,OTUB2.png,1
OTUD1,OTUD1.png,1
OTUD3,OTUD3.png,1
OTUD4,OTUD4.png,5
OTUD5,OTUD5.png,1
OTUD6B,OTUD6B.png,4
OTUD6B-AS1,OTUD6B-AS1.png,6
OTUD7B,OTUD7B.png,7
OTULIN,OTULIN.png,2
OVCA2,OVCA2.png,2
OXA1L,OXA1L.png,5
OXCT1,OXCT1.png,8
OXCT1-AS1,OXCT1-AS1.png,1
OXCT2,OXCT2.png,1
OXCT2P1,OXCT2P1.png,3
OXLD1,OXLD1.png,2
OXNAD1,OXNAD1.png,6
OXR1,OXR1.png,20
OXSM,OXSM.png,1
OXSR1,OXSR1.png,5
P2RX3,P2RX3.png,2
P2RX4,P2RX4.png,1
P2RX5,P2RX5.png,1
P2RX6,P2RX6.png,2
P2RX7,P2RX7.png,1
P2RY1,P2RY1.png,4
P2RY11_PPAN,P2RY11_PPAN.png,1
P2RY14,P2RY14.png,2
P2RY2,P2RY2.png,7
P2RY8,P2RY8.png,2
P3H1,P3H1.png,2
P3H2,P3H2.png,3
P3H4,P3H4.png,2
P4HA1,P4HA1.png,11
P4HA2,P4HA2.png,22
P4HB,P4HB.png,4
P4HTM,P4HTM.png,1
PA2G4,PA2G4.png,3
PAAF1,PAAF1.png,2
PABIR1,PABIR1.png,5
PABIR2,PABIR2.png,12
PABPC1,PABPC1.png,5
PABPC1P4,PABPC1P4.png,1
PABPC4,PABPC4.png,12
PACC1,PACC1.png,1
PACRGL,PACRGL.png,1
PACS1,PACS1.png,5
PACS2,PACS2.png,5
PACSIN1,PACSIN1.png,1
PACSIN2,PACSIN2.png,13
PACSIN3,PACSIN3.png,5
PAF1,PAF1.png,1
PAF1_MIR4530,PAF1_MIR4530.png,3
PAFAH1B1,PAFAH1B1.png,25
PAFAH1B2,PAFAH1B2.png,5
PAFAH2,PAFAH2.png,3
PAG1,PAG1.png,4
PAGR1,PAGR1.png,3
PAICS,PAICS.png,4
PAIP1,PAIP1.png,6
PAIP2,PAIP2.png,1
PAIP2B,PAIP2B.png,7
PAK1,PAK1.png,4
PAK1IP1,PAK1IP1.png,2
PAK2,PAK2.png,9
PAK3,PAK3.png,1
PAK4,PAK4.png,3
PAK6,PAK6.png,6
PAK6-AS1,PAK6-AS1.png,1
PALB2,PALB2.png,1
PALD1,PALD1.png,2
PALLD,PALLD.png,99
PALM,PALM.png,1
PALM2AKAP2,PALM2AKAP2.png,71
PALMD,PALMD.png,6
PALS1,PALS1.png,6
PAM,PAM.png,51
PAM16,PAM16.png,1
PAMR1,PAMR1.png,2
PAN2,PAN2.png,4
PANK1,PANK1.png,5
PANK2,PANK2.png,5
PANK2-AS1,PANK2-AS1.png,1
PANK3,PANK3.png,1
PANK4,PANK4.png,6
PANX1,PANX1.png,9
PANX1_ENSG00000250519,PANX1_ENSG00000250519.png,1
PAOX,PAOX.png,2
PAPLN,PAPLN.png,1
PAPOLA,PAPOLA.png,28
PAPOLA-DT,PAPOLA-DT.png,1
PAPOLG,PAPOLG.png,6
PAPSS1,PAPSS1.png,2
PAPSS2,PAPSS2.png,2
PAQR3,PAQR3.png,3
PAQR4,PAQR4.png,2
PAQR8,PAQR8.png,4
PAQR9,PAQR9.png,2
PARD3,PARD3.png,9
PARD3B,PARD3B.png,1
PARG,PARG.png,9
PARK7,PARK7.png,2
PARL,PARL.png,2
PARM1,PARM1.png,21
PARN,PARN.png,9
PARP1,PARP1.png,8
PARP10,PARP10.png,1
PARP11,PARP11.png,4
PARP12,PARP12.png,2
PARP14,PARP14.png,6
PARP16,PARP16.png,2
PARP2,PARP2.png,2
PARP3,PARP3.png,3
PARP4,PARP4.png,7
PARP6,PARP6.png,11
PARP8,PARP8.png,2
PARP9,PARP9.png,7
PARPBP,PARPBP.png,1
PARS2,PARS2.png,2
PARTICL,PARTICL.png,1
PARVA,PARVA.png,16
PARVB,PARVB.png,3
PARVB_SAMM50,PARVB_SAMM50.png,1
PATJ,PATJ.png,40
PATL1,PATL1.png,10
PATZ1,PATZ1.png,1
PAWR,PAWR.png,2
PAX8-AS1,PAX8-AS1.png,3
PAXIP1,PAXIP1.png,2
PAXIP1-AS2,PAXIP1-AS2.png,1
PAXIP1-AS2_ENSG00000272760,PAXIP1-AS2_ENSG00000272760.png,1
PAXIP1-DT,PAXIP1-DT.png,2
PAXX,PAXX.png,1
PBLD,PBLD.png,4
PBRM1,PBRM1.png,18
PBX1,PBX1.png,5
PBX2,PBX2.png,1
PBX3,PBX3.png,10
PBXIP1,PBXIP1.png,4
PC,PC.png,3
PCAT19,PCAT19.png,1
PCBD1,PCBD1.png,1
PCBD2,PCBD2.png,3
PCBP1,PCBP1.png,2
PCBP1-AS1,PCBP1-AS1.png,2
PCBP2,PCBP2.png,70
PCBP3,PCBP3.png,1
PCBP4,PCBP4.png,4
PCCA,PCCA.png,8
PCCB,PCCB.png,7
PCDH1,PCDH1.png,5
PCDH12,PCDH12.png,1
PCDH17,PCDH17.png,2
PCDH18,PCDH18.png,2
PCDH20,PCDH20.png,2
PCDH7,PCDH7.png,3
PCDH9,PCDH9.png,8
PCDHAC2,PCDHAC2.png,1
PCDHB10,PCDHB10.png,1
PCDHB11,PCDHB11.png,2
PCDHB13,PCDHB13.png,4
PCDHB14,PCDHB14.png,1
PCDHB15,PCDHB15.png,2
PCDHB16,PCDHB16.png,3
PCDHB2,PCDHB2.png,3
PCDHB3,PCDHB3.png,1
PCDHB4,PCDHB4.png,3
PCDHB5,PCDHB5.png,1
PCDHB7,PCDHB7.png,1
PCDHB9,PCDHB9.png,1
PCDHGA1,PCDHGA1.png,1
PCDHGA10,PCDHGA10.png,1
PCDHGA12,PCDHGA12.png,6
PCDHGA2,PCDHGA2.png,6
PCDHGA3,PCDHGA3.png,1
PCDHGA4,PCDHGA4.png,1
PCDHGB2,PCDHGB2.png,1
PCDHGB4,PCDHGB4.png,2
PCDHGB5,PCDHGB5.png,2
PCDHGB6,PCDHGB6.png,1
PCDHGB7,PCDHGB7.png,2
PCDHGC3,PCDHGC3.png,3
PCED1A,PCED1A.png,1
PCF11,PCF11.png,4
PCGF2,PCGF2.png,4
PCGF3,PCGF3.png,5
PCGF5,PCGF5.png,20
PCGF6,PCGF6.png,1
PCID2,PCID2.png,5
PCIF1,PCIF1.png,6
PCK1,PCK1.png,1
PCK2,PCK2.png,1
PCLO,PCLO.png,3
PCM1,PCM1.png,44
PCMT1,PCMT1.png,6
PCMTD1,PCMTD1.png,16
PCMTD1-DT,PCMTD1-DT.png,6
PCMTD2,PCMTD2.png,25
PCNA,PCNA.png,1
PCNP,PCNP.png,11
PCNP_ENSG00000289629,PCNP_ENSG00000289629.png,1
PCNT,PCNT.png,15
PCNX1,PCNX1.png,4
PCNX3,PCNX3.png,1
PCNX4,PCNX4.png,15
PCNX4-DT,PCNX4-DT.png,1
PCOLCE,PCOLCE.png,1
PCOLCE2,PCOLCE2.png,3
PCSK2,PCSK2.png,1
PCSK5,PCSK5.png,4
PCSK6,PCSK6.png,2
PCSK7,PCSK7.png,1
PCTP,PCTP.png,1
PCYOX1,PCYOX1.png,14
PCYOX1L,PCYOX1L.png,1
PCYT1A,PCYT1A.png,16
PCYT2,PCYT2.png,6
PDAP1,PDAP1.png,2
PDCD1,PDCD1.png,1
PDCD10,PDCD10.png,2
PDCD11,PDCD11.png,4
PDCD1LG2,PDCD1LG2.png,1
PDCD2,PDCD2.png,5
PDCD4,PDCD4.png,11
PDCD5,PDCD5.png,1
PDCD6,PDCD6.png,2
PDCD6IP,PDCD6IP.png,17
PDCD6IP-DT,PDCD6IP-DT.png,4
PDCD6P1,PDCD6P1.png,2
PDCD7,PDCD7.png,1
PDCL,PDCL.png,3
PDCL3,PDCL3.png,2
PDCL3P4_ZBTB11-AS1,PDCL3P4_ZBTB11-AS1.png,2
PDE10A,PDE10A.png,1
PDE12,PDE12.png,8
PDE1A,PDE1A.png,6
PDE1B,PDE1B.png,1
PDE1C,PDE1C.png,37
PDE2A,PDE2A.png,5
PDE3A,PDE3A.png,32
PDE3A-AS1,PDE3A-AS1.png,5
PDE3B,PDE3B.png,8
PDE4A,PDE4A.png,6
PDE4B,PDE4B.png,2
PDE4C,PDE4C.png,1
PDE4D,PDE4D.png,8
PDE4DIP,PDE4DIP.png,78
PDE4DIPP2,PDE4DIPP2.png,3
PDE5A,PDE5A.png,3
PDE6D,PDE6D.png,1
PDE7A,PDE7A.png,6
PDE7B,PDE7B.png,1
PDE8A,PDE8A.png,1
PDE8B,PDE8B.png,2
PDE9A,PDE9A.png,1
PDF,PDF.png,1
PDGFB,PDGFB.png,1
PDGFC,PDGFC.png,4
PDGFD,PDGFD.png,6
PDGFRA,PDGFRA.png,2
PDGFRB,PDGFRB.png,2
PDGFRL,PDGFRL.png,1
PDHA1,PDHA1.png,16
PDHB,PDHB.png,3
PDHX,PDHX.png,13
PDIA3,PDIA3.png,10
PDIA3P1,PDIA3P1.png,1
PDIA4,PDIA4.png,2
PDIA5,PDIA5.png,1
PDIA6,PDIA6.png,5
PDIA6_ENSG00000272275,PDIA6_ENSG00000272275.png,1
PDIK1L,PDIK1L.png,5
PDK1,PDK1.png,15
PDK2,PDK2.png,8
PDK3,PDK3.png,4
PDK4,PDK4.png,20
PDLIM1,PDLIM1.png,3
PDLIM2,PDLIM2.png,1
PDLIM3,PDLIM3.png,29
PDLIM4,PDLIM4.png,1
PDLIM5,PDLIM5.png,54
PDLIM7,PDLIM7.png,3
PDP1,PDP1.png,20
PDP2,PDP2.png,1
PDPK1,PDPK1.png,6
PDPN,PDPN.png,3
PDPR,PDPR.png,4
PDPR2P,PDPR2P.png,1
PDRG1,PDRG1.png,1
PDS5A,PDS5A.png,7
PDS5B,PDS5B.png,12
PDSS1,PDSS1.png,1
PDSS2,PDSS2.png,6
PDXDC1,PDXDC1.png,10
PDXK,PDXK.png,7
PDXP,PDXP.png,1
PDZD11,PDZD11.png,4
PDZD2,PDZD2.png,4
PDZD8,PDZD8.png,9
PDZRN3,PDZRN3.png,8
PDZRN3-AS1,PDZRN3-AS1.png,3
PEA15,PEA15.png,14
PEAK1,PEAK1.png,12
PEAR1,PEAR1.png,1
PEBP1,PEBP1.png,2
PEBP4,PEBP4.png,1
PECAM1,PECAM1.png,14
PECR,PECR.png,1
PEDS1,PEDS1.png,8
PEF1,PEF1.png,1
PEF1-AS1,PEF1-AS1.png,1
PEG3,PEG3.png,3
PELI1,PELI1.png,2
PELI2,PELI2.png,1
PELO,PELO.png,7
PELP1,PELP1.png,8
PEMT,PEMT.png,1
PENK,PENK.png,1
PEPD,PEPD.png,5
PER1,PER1.png,11
PER3,PER3.png,10
PERM1,PERM1.png,7
PERP,PERP.png,6
PES1,PES1.png,3
PET100,PET100.png,1
PET117,PET117.png,1
PEX1,PEX1.png,8
PEX10,PEX10.png,4
PEX11A,PEX11A.png,2
PEX11A_PLIN1,PEX11A_PLIN1.png,1
PEX11B,PEX11B.png,1
PEX11G,PEX11G.png,1
PEX12,PEX12.png,2
PEX13,PEX13.png,8
PEX14,PEX14.png,2
PEX16,PEX16.png,1
PEX19,PEX19.png,13
PEX2,PEX2.png,9
PEX26,PEX26.png,5
PEX3,PEX3.png,5
PEX5,PEX5.png,3
PEX6,PEX6.png,2
PEX7,PEX7.png,3
PFAS,PFAS.png,1
PFDN1,PFDN1.png,2
PFDN2,PFDN2.png,1
PFDN4,PFDN4.png,1
PFDN5,PFDN5.png,1
PFKFB2,PFKFB2.png,22
PFKFB3,PFKFB3.png,5
PFKL,PFKL.png,7
PFKM,PFKM.png,24
PFKP,PFKP.png,10
PFN1,PFN1.png,1
PFN2,PFN2.png,4
PGAM1,PGAM1.png,2
PGAM2,PGAM2.png,2
PGAM5,PGAM5.png,1
PGAP1,PGAP1.png,3
PGAP2,PGAP2.png,5
PGAP3,PGAP3.png,1
PGAP4,PGAP4.png,7
PGAP6,PGAP6.png,3
PGBD1,PGBD1.png,1
PGBD4,PGBD4.png,2
PGBD5,PGBD5.png,1
PGD,PGD.png,2
PGF,PGF.png,2
PGGT1B,PGGT1B.png,8
PGK1,PGK1.png,7
PGM1,PGM1.png,3
PGM2,PGM2.png,3
PGM2L1,PGM2L1.png,3
PGM3,PGM3.png,10
PGM5,PGM5.png,9
PGP,PGP.png,2
PGPEP1,PGPEP1.png,4
PGR,PGR.png,5
PGRMC1,PGRMC1.png,1
PGRMC2,PGRMC2.png,3
PGS1,PGS1.png,5
PHACTR1,PHACTR1.png,7
PHACTR2,PHACTR2.png,10
PHACTR3,PHACTR3.png,2
PHACTR4,PHACTR4.png,3
PHAF1,PHAF1.png,3
PHAX,PHAX.png,17
PHB1,PHB1.png,3
PHB2,PHB2.png,2
PHC1,PHC1.png,2
PHC2,PHC2.png,4
PHC3,PHC3.png,12
PHETA1,PHETA1.png,7
PHETA2,PHETA2.png,1
PHF1,PHF1.png,7
PHF10,PHF10.png,1
PHF11,PHF11.png,1
PHF12,PHF12.png,3
PHF13,PHF13.png,2
PHF14,PHF14.png,2
PHF19,PHF19.png,4
PHF2,PHF2.png,1
PHF20,PHF20.png,4
PHF20L1,PHF20L1.png,10
PHF21A,PHF21A.png,11
PHF23,PHF23.png,2
PHF3,PHF3.png,9
PHF5A,PHF5A.png,1
PHF6,PHF6.png,4
PHF8,PHF8.png,2
PHIP,PHIP.png,8
PHKA1,PHKA1.png,14
PHKA2,PHKA2.png,11
PHKB,PHKB.png,20
PHKG1,PHKG1.png,5
PHKG2,PHKG2.png,2
PHLDA1,PHLDA1.png,19
PHLDA3,PHLDA3.png,2
PHLDB1,PHLDB1.png,16
PHLDB2,PHLDB2.png,56
PHLDB3,PHLDB3.png,1
PHLPP1,PHLPP1.png,1
PHPT1,PHPT1.png,1
PHPT1_AJM1,PHPT1_AJM1.png,2
PHRF1,PHRF1.png,6
PHTF1,PHTF1.png,11
PHTF2,PHTF2.png,8
PHYH,PHYH.png,5
PHYHD1,PHYHD1.png,3
PHYHIP,PHYHIP.png,2
PHYKPL,PHYKPL.png,5
PI16,PI16.png,2
PI4K2A,PI4K2A.png,5
PI4K2B,PI4K2B.png,2
PI4KA,PI4KA.png,1
PI4KB,PI4KB.png,13
PIAS1,PIAS1.png,6
PIAS2,PIAS2.png,30
PIAS2_ST8SIA5,PIAS2_ST8SIA5.png,2
PIAS3,PIAS3.png,4
PIAS4,PIAS4.png,2
PIBF1,PIBF1.png,7
PICALM,PICALM.png,18
PICK1,PICK1.png,3
PID1,PID1.png,2
PIDD1,PIDD1.png,1
PIFO,PIFO.png,2
PIGA,PIGA.png,4
PIGB,PIGB.png,1
PIGBOS1_CCPG1,PIGBOS1_CCPG1.png,1
PIGC,PIGC.png,2
PIGG,PIGG.png,6
PIGH,PIGH.png,1
PIGK,PIGK.png,4
PIGM,PIGM.png,4
PIGN,PIGN.png,20
PIGO,PIGO.png,5
PIGP,PIGP.png,3
PIGQ,PIGQ.png,10
PIGS,PIGS.png,4
PIGT,PIGT.png,6
PIGU,PIGU.png,1
PIGV,PIGV.png,1
PIGW,PIGW.png,2
PIGX,PIGX.png,6
PIGY,PIGY.png,1
PIGZ,PIGZ.png,1
PIK3AP1,PIK3AP1.png,2
PIK3C2A,PIK3C2A.png,6
PIK3C2B,PIK3C2B.png,3
PIK3C3,PIK3C3.png,9
PIK3CA,PIK3CA.png,3
PIK3CB,PIK3CB.png,10
PIK3CD,PIK3CD.png,1
PIK3IP1,PIK3IP1.png,2
PIK3R1,PIK3R1.png,28
PIK3R2,PIK3R2.png,6
PIK3R3,PIK3R3.png,10
PIK3R4,PIK3R4.png,1
PIK3R6,PIK3R6.png,1
PIKFYVE,PIKFYVE.png,3
PIM1,PIM1.png,4
PIM2,PIM2.png,1
PIM3,PIM3.png,2
PIN1,PIN1.png,1
PIN4,PIN4.png,1
PINK1,PINK1.png,6
PINX1,PINX1.png,2
PIP4K2B,PIP4K2B.png,3
PIP4K2C,PIP4K2C.png,3
PIP4P1,PIP4P1.png,1
PIP4P2,PIP4P2.png,7
PIP5K1A,PIP5K1A.png,6
PIP5K1B,PIP5K1B.png,13
PIP5K1C,PIP5K1C.png,6
PIPSL,PIPSL.png,1
PIR,PIR.png,1
PISD,PISD.png,5
PITHD1,PITHD1.png,1
PITPNA,PITPNA.png,1
PITPNB,PITPNB.png,7
PITPNC1,PITPNC1.png,1
PITPNM1,PITPNM1.png,3
PITPNM2,PITPNM2.png,1
PITRM1,PITRM1.png,10
PIWIL4,PIWIL4.png,1
PJA1,PJA1.png,3
PJA2,PJA2.png,8
PKD1,PKD1.png,5
PKD1P3,PKD1P3.png,2
PKD2,PKD2.png,3
PKD2L2-DT_KLHL3,PKD2L2-DT_KLHL3.png,4
PKIA,PKIA.png,4
PKIG,PKIG.png,5
PKM,PKM.png,6
